
# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 2,
  "epochs": 7,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.0
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.4166666666666667,10,1.0725,None,None,None,None,None
0.8333333333333334,20,0.4457,None,None,None,None,None
1.0,24,None,0.38677743077278137,0.2664359861591695,0.33771929824561403,0.29787234042553196,0.9056493884682586
1.25,30,0.4074,None,None,None,None,None
1.6666666666666665,40,0.2924,None,None,None,None,None
2.0,48,None,0.2827281355857849,0.5355086372360844,0.6118421052631579,0.571136131013306,0.9321490972626675
2.0833333333333335,50,0.2753,None,None,None,None,None
2.5,60,0.2114,None,None,None,None,None
2.9166666666666665,70,0.1879,None,None,None,None,None
3.0,72,None,0.26350995898246765,0.6392156862745098,0.7149122807017544,0.6749482401656315,0.946709376820035
3.3333333333333335,80,0.1725,None,None,None,None,None
3.75,90,0.17,None,None,None,None,None
4.0,96,None,0.2557674050331116,0.6627218934911243,0.7368421052631579,0.6978193146417446,0.9459813628421666
4.166666666666667,100,0.0915,None,None,None,None,None
4.583333333333333,110,0.1321,None,None,None,None,None
5.0,120,0.1115,None,None,None,None,None
5.0,120,None,0.25801607966423035,0.6142857142857143,0.7543859649122807,0.6771653543307086,0.9280722189866045
5.416666666666667,130,0.0751,None,None,None,None,None
5.833333333333333,140,0.1097,None,None,None,None,None
6.0,144,None,0.2626773715019226,0.6372007366482505,0.7587719298245614,0.6926926926926926,0.9321490972626675
6.25,150,0.0889,None,None,None,None,None
6.666666666666667,160,0.0668,None,None,None,None,None
7.0,168,None,0.2737237513065338,0.6634615384615384,0.756578947368421,0.7069672131147541,0.9373907979033197
7.0,168,None,None,None,None,None,None
7.0,168,None,0.2557674050331116,0.6627218934911243,0.7368421052631579,0.6978193146417446,0.9459813628421666

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 4,
  "epochs": 7,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.0
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.8333333333333334,10,1.0915,None,None,None,None,None
1.0,12,None,0.446306973695755,0.28329297820823246,0.2565789473684211,0.26927502876869963,0.8970588235294118
1.6666666666666665,20,0.4339,None,None,None,None,None
